회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)S&WIND,065165,2012/12,15738030,11265682,4472347,10113987,9240396,7344337,2500000,1800000,0,30831282,638556,58575,0,0,75819,0,3024786,638556,1445717,27218488,8458,5175089,275876,0,4577679,2769650,847091,12862,156023,93635,226376,825002
(주)S&WIND,065165,2013/12,12637590,6760718,5876873,4716328,6543266,3543679,2500000,0,0,22347265,1404525,47419,0,0,71511,1800000,2664555,1404525,1612240,18669535,18928,7610516,197897,0,1998047,1172649,1589701,9424,151251,113733,510189,532727
(주)S&WIND,065165,2014/12,13639864,5754142,7885722,5151290,5541478,4437793,3500000,0,0,18373043,2008849,46896,0,0,37911,0,1882466,2008849,2269496,14559421,22410,8025406,123668,0,3139600,713497,2361592,5950,22345,0,361115,269020
(주)S&WIND,065165,2015/12,16014011,6078242,9935769,7555866,5847769,6547221,3800000,0,0,21926690,2450047,33394,0,0,23018,0,430922,2450047,2617880,17536370,19410,7984417,127918,0,5732827,1008646,2901415,9140,38996,0,449551,166017
(주)S&WIND,065165,2016/12,11405040,2591308,8813731,3795423,2503241,2813270,1510000,0,0,13051966,1648441,25142,0,0,19391,0,5900431,1648441,1753466,10109835,1500,7262431,81685,0,1732436,982152,1958881,10465,41077,0,469080,263665
(주)S&WIND,065165,2017/12,13505066,4644816,8860250,5713350,4481575,3734571,3000000,0,0,8413323,46519,38642,0,0,7377,0,-1152495,46519,116096,7299563,1500,7505130,59085,0,2954594,1978779,51618,5333,11669,0,93081,157559
(주)S-Tech,062173,2010/12,44626179,39616069,5010111,39754968,39552315,20938920,2180000,0,0,15848241,4005151,21498,0,0,69565,0,17337886,4005151,4346394,9122436,60460,4465693,21043,0,3419780,18816048,4266022,2647,359732,38647,98405,178778
(주)S-Tech,062173,2011/12,42460176,17727485,24732691,25796535,15417485,23108506,1000000,2300000,0,78860829,19722580,298496,0,0,384452,0,16396635,19722580,23646352,50716720,235331,16117012,21521,0,3439334,2688029,23970029,7147,412404,88848,498618,174941
(주)S-Tech,062173,2012/12,26318900,1686156,24632745,9964539,1525225,9964539,1400000,0,0,7460340,-99946,677450,0,0,576989,0,-7769058,-99946,-654093,5014947,620484,15685959,40140,0,56999,0,-99946,18503,250939,15450,697913,143766
(주)S-Tech,062173,2013/12,20963671,645771,20317901,5201042,183214,5201042,0,0,0,181990,-4307369,610166,0,0,255228,0,-3846364,-4307369,-4602299,993690,679270,15049969,30613,0,44374,0,-4307369,24494,357466,7431,346185,51256
