회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)경주신라컨트리클럽,029959,2004/12,90500290,85694445,4805845,6615654,1560716,6482684,0,83720000,0,13258679,1253130,548179,0,0,356024,0,2522584,1253130,1756766,1598483,12970,83676530,152946,0,75838,132969,1845258,2240617,344876,48620,455663,367171
(주)경주신라컨트리클럽,029959,2005/12,91893807,85912038,5981769,8124975,1780618,7960582,0,83720000,0,12428335,1175924,420215,0,0,281488,0,1687144,1175924,1226751,1297504,12565,83621992,94772,0,106421,164393,1577573,2274294,358017,51865,360806,9983
(주)경주신라컨트리클럽,029959,2006/12,92056623,86328033,5728590,8513953,1997910,8379870,0,83720000,0,11390056,-253179,324193,0,0,359693,0,499774,-253179,-574265,1339621,4765,83454212,52415,0,122993,134083,-278201,2966652,634646,41158,410801,114737
(주)경주신라컨트리클럽,029959,2007/12,90880768,85782517,5098251,6561133,1761017,6422497,0,83720000,0,11232339,-630339,225449,0,0,411386,0,-831538,-630339,-1123316,1130794,4990,84220829,44537,0,117669,138636,-630339,3230535,931930,53538,497980,5003
(주)경주신라컨트리클럽,029959,2008/12,92147763,85474063,6673700,2766988,1485546,2581606,0,83720000,0,11899063,1575449,532218,0,0,203672,0,1783007,1575449,1345945,1118920,3325,89279695,21690,0,51965,185382,1822699,1493421,415732,62466,528456,51702
(주)경주신라컨트리클럽,029959,2009/12,96306911,86080663,10226248,7234400,2142672,7041306,0,83720000,0,15512669,3552547,1130264,0,0,171281,0,5248133,3552547,4365749,1225653,3325,88958636,31556,0,45914,193095,4658605,1537476,316987,58884,302468,9612
(주)경주신라컨트리클럽,029959,2010/12,97233038,85508814,11724224,8750909,1490919,8561973,0,83720000,0,14051154,1497976,788156,0,0,260754,0,1735554,1497976,1683385,1194907,3920,88332333,96181,0,23523,188936,1941521,2891207,363863,64366,278829,20693
(주)경주신라컨트리클럽,029959,2011/12,97798655,86082383,11716272,7770632,1963395,7617446,0,83720000,0,11684770,-7952,500720,0,0,318490,0,1103628,-7952,-267750,1048707,8670,89902632,76027,0,113369,153186,12321,2893205,309696,58382,406594,126523
(주)경주신라컨트리클럽,029959,2012/12,97835398,86300278,11535120,8210510,2031256,8066198,0,83720000,0,11698631,-181152,425139,0,0,312526,0,616341,-181152,-437224,957379,5345,89465088,56408,0,27678,144312,-277888,2976746,422884,53351,461964,302629
(주)경주신라컨트리클럽,029959,2013/12,98789341,87208783,11580558,625989,2432961,417043,0,84170000,0,12538839,45438,454680,0,0,78432,0,914814,45438,-95731,1112006,5345,98000525,37068,0,124123,208946,30324,3007849,420777,54389,131722,5667
