회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)경복궁면세점,075853,2015/12,24615116,20474765,4140351,15917246,20368425,6217328,16270000,0,0,30647195,-2199940,663301,0,0,45752,0,-6709632,-2199940,-1688671,18406363,0,4376594,1793998,0,491755,9699918,-2199940,6842,111667,6650491,86261,597529
(주)경복궁면세점,075853,2016/12,23433354,13932603,9500751,15586001,13722924,5506030,7000000,0,0,65440457,1419498,1080489,0,0,3245,0,4745146,1419498,1348450,35529541,0,3690744,1536634,0,789899,10079971,1471032,29838,166174,15526322,840906,718325
(주)경복궁면세점,075853,2017/12,23555709,12144516,11411193,14047737,11800691,5411230,6000000,0,0,64264501,924878,1106230,50000,0,27381,0,2491009,924878,1173314,35751574,1500000,3420887,1180029,0,637584,8636508,667344,40435,283884,16725909,512932,1018902
(주)고려에너지,058379,2009/12,10782931,10138051,644880,2376303,8831456,1439728,8464342,1133000,0,20974765,99399,248129,0,0,48,127000,-377319,99399,214452,19406164,40000,8366403,0,0,1041916,936575,100151,32363,20479,14854,84461,198761
(주)고려에너지,058379,2010/12,10887780,10123705,764075,2594210,9489873,1389541,9109000,441667,0,28648729,119195,228134,0,0,4737,258333,25074,119195,253661,26802951,160000,8133315,0,0,1041437,1204669,149366,39303,24879,44587,133671,237967
(주)고려에너지,058379,2011/12,11029265,10202983,826282,3061777,9760750,1752500,9226209,233250,0,26888721,62207,167181,0,0,9461,133400,326611,62207,161031,25209757,0,7967233,0,0,1076671,1309277,70120,42451,29364,69807,165688,256600
(주)고려에너지,058379,2012/12,13789272,12907258,882013,3047259,12492172,1438757,11631612,99850,0,26180978,55731,182906,0,0,8518,133400,370373,55731,133276,24448301,0,10741758,0,0,1091383,1608501,65244,47719,37331,70087,232478,300510
(주)고려에너지,058379,2013/12,13912551,12991577,920973,3334432,12653243,1236264,11456014,0,0,23744953,38960,180407,0,0,96,99850,328249,38960,16403,22126301,0,10577864,0,0,913910,2098168,47228,62216,46091,69785,305969,275144
(주)고려에너지,058379,2014/12,13062375,12102081,960294,2603277,11749916,1317268,10984463,0,0,20376059,39321,145542,0,0,1178,0,893853,39321,11859,18916413,0,10458843,0,0,723717,1286009,48072,55580,36626,60512,299405,263192
(주)고려에너지,058379,2015/12,8558483,7690676,867806,299703,6056858,299703,5951582,0,0,10330050,-92488,85434,0,0,1206,0,1240653,-92488,-32723,9397289,0,8258780,0,0,2367,0,-92488,50887,30001,42247,118316,178081
