,회사명,거래소코드,회계년도,자산,부채,자본,유동자산,유동부채,당좌자산,단기차입금,장기차입금,사채,매출액,당기순이익,감가상각비,기타대손상각비,이자비용,이자수익,유동성장기부채,영업활동으로 인한 현금흐름,영업이익,매출원가,투자자산,유형자산,무형자산,이연자산,매출채권,재고자산,법인세비용차감전,세금과공과,퇴직급여,임차료,영업외수익,영업외비용,회계월
226952,유코카캐리어스주식회사,38936,2012,2291217851.0,1451982428.0,839235423.0,499497761.0,328456417.0,398610583.0,0.0,75749529.0,0.0,2874752612.0,204126779.0,566221.0,0.0,0.0,2300257.0,174481385.0,363383575.0,211154053.0,2463370907.0,25300001.0,1685224299.0,79117797.0,0.0,111297877.0,100887178.0,206847670.0,248814.0,1721456.0,2817444.0,44610587.0,48916970.0,Dec
226953,유코카캐리어스주식회사,38936,2013,2547962466.0,1535946909.0,1012015557.0,563589179.0,341512300.0,460454762.0,0.0,5657067.0,0.0,2598280552.0,255829264.0,697751.0,6062.0,0.0,1884145.0,173631269.0,331184502.0,262582458.0,2259343448.0,28524945.0,1889231421.0,63813110.0,0.0,112831903.0,103134416.0,257990364.0,141493.0,1492837.0,3032918.0,32181219.0,36773312.0,Dec
226954,유코카캐리어스주식회사,38936,2014,3004916423.0,1821433181.0,1183483242.0,525535030.0,340161008.0,457917536.0,0.0,50673120.0,0.0,2481507939.0,186568172.0,727116.0,2205126.0,0.0,1985069.0,175057039.0,341000838.0,230216715.0,2168471789.0,38107432.0,2380320490.0,52317106.0,0.0,105337201.0,67617494.0,189246147.0,110317.0,1881362.0,3550451.0,14052781.0,55023350.0,Dec
226955,유코카캐리어스주식회사,38936,2015,3263305376.0,1912920838.0,1350384538.0,492081183.0,343047092.0,446946578.0,0.0,39965200.0,0.0,2269878267.0,169493146.0,777958.0,0.0,0.0,3089859.0,177241221.0,340029245.0,223756279.0,1916083212.0,68434497.0,2649511831.0,45002594.0,0.0,77596543.0,45134605.0,171635069.0,51619934.0,1792757.0,3175525.0,9857385.0,61978594.0,Dec
226956,유코카캐리어스주식회사,38936,2016,3203232870.0,2007389580.0,1195843290.0,395872655.0,317991736.0,346782748.0,0.0,26707850.0,0.0,1675396575.0,-109855291.0,764063.0,340013.0,0.0,3096506.0,202303169.0,196155606.0,-54044581.0,1480088983.0,63621472.0,2694016054.0,42294070.0,0.0,76810993.0,49089908.0,-107545339.0,8102368.0,1459856.0,3165771.0,9522722.0,63023481.0,Dec
226957,유코카캐리어스주식회사,38936,2017,2834786090.0,1719777320.0,1115008769.0,507278313.0,429055580.0,456030986.0,0.0,10821140.0,0.0,1801338722.0,66225020.0,609770.0,30759.0,0.0,3858836.0,205571514.0,179539961.0,140148138.0,1588724003.0,47807969.0,2246606076.0,27459875.0,0.0,82534012.0,51247327.0,68554163.0,116081.0,4854317.0,2992855.0,11502216.0,83096192.0,Dec
160315,의왕백운프로젝트금융투자(주),76792,2016,1013519313.0,1025248304.0,-11728991.0,951474201.0,368548304.0,232269850.0,0.0,656700000.0,0.0,0.0,-16603148.0,0.0,0.0,0.0,1484.0,134400000.0,-166804702.0,-16604635.0,0.0,58519807.0,0.0,0.0,0.0,0.0,719204351.0,-16603148.0,2543.0,0.0,660000.0,1486.0,0.0,Dec
160316,의왕백운프로젝트금융투자(주),76792,2017,782845072.0,766408100.0,16436971.0,779970393.0,397514161.0,202175662.0,0.0,368893939.0,0.0,469197691.0,28165962.0,0.0,0.0,0.0,631.0,135587879.0,211210530.0,28914944.0,417931642.0,2729613.0,0.0,0.0,0.0,970658.0,577794731.0,28165962.0,877.0,0.0,0.0,277352.0,1026335.0,Dec
190107,이래에이엠에스주식회사,80149,2017,567445864.0,320380751.0,247065113.0,236651520.0,229651740.0,181817699.0,82740000.0,15000000.0,0.0,107083246.0,-5269829.0,68195.0,0.0,0.0,770799.0,44000000.0,22605487.0,1722069.0,95283425.0,6135317.0,313765606.0,6340686.0,0.0,79545319.0,54833821.0,-6724230.0,1145378.0,272372.0,93496.0,2582399.0,11028698.0,Dec
241627,이레일주식회사,60694,2014,648787069.0,597482142.0,51304927.0,59324744.0,92721082.0,30182910.0,0.0,504679400.0,0.0,0.0,-1293630.0,31158.0,0.0,0.0,0.0,0.0,-23933174.0,-1291670.0,0.0,0.0,589461825.0,0.0,0.0,0.0,29141834.0,-1293630.0,16831.0,46204.0,51941.0,41.0,2001.0,Dec
241628,이레일주식회사,60694,2015,1039423296.0,962308209.0,77115086.0,97686018.0,132741799.0,97686018.0,0.0,829403400.0,0.0,70769968.0,-2928319.0,25398.0,0.0,0.0,166738.0,0.0,-75779258.0,-3087720.0,70553210.0,0.0,941736777.0,0.0,0.0,15852111.0,0.0,-2928319.0,18179.0,81351.0,43163.0,169058.0,9657.0,Dec
241629,이레일주식회사,60694,2016,1436480101.0,1326676389.0,109803712.0,117444990.0,171236259.0,117444990.0,0.0,1155298400.0,0.0,51249930.0,-765317.0,24941.0,0.0,0.0,155120.0,0.0,-15067898.0,-933996.0,50738506.0,0.0,1318987557.0,0.0,0.0,0.0,0.0,-765317.0,20836.0,56434.0,34421.0,173688.0,5009.0,Dec
241630,이레일주식회사,60694,2017,1773268942.0,1637811796.0,135457146.0,123894828.0,1589722024.0,123894828.0,0.0,47874400.0,0.0,259868402.0,-476739.0,18978.0,0.0,0.0,268779.0,1335835000.0,42894101.0,-750834.0,259520242.0,0.0,1649326560.0,0.0,0.0,70867007.0,0.0,-476739.0,15947.0,61160.0,43648.0,274101.0,6.0,Dec
160374,이리츠코크렙기업구조조정부동산투자회사,44926,2017,514722357.0,277853090.0,236869268.0,23258834.0,268758873.0,23258834.0,265000000.0,0.0,0.0,25903871.0,3329800.0,5983856.0,0.0,0.0,66645.0,0.0,10102362.0,18633783.0,0.0,491463523.0,0.0,0.0,0.0,0.0,0.0,3329800.0,16099.0,0.0,0.0,73141.0,15377123.0,Jun
270413,이수건설(주),17044,2004,520907767.0,416354900.0,104552866.0,439739625.0,356268372.0,336677967.0,89200000.0,16301333.0,29500000.0,506943108.0,10851470.0,945413.0,11795014.0,0.0,1194585.0,19133333.0,-14004211.0,43561818.0,421498366.0,48827858.0,22959671.0,0.0,0.0,158829095.0,103061657.0,22407971.0,2511424.0,1597066.0,2181103.0,12221814.0,33375661.0,Dec
270420,이수건설(주),17044,2011,503144109.0,292042644.0,211101464.0,247861683.0,238060218.0,237500620.0,56276091.0,11333333.0,30000000.0,318728558.0,1007668.0,95636.0,15124614.0,0.0,114355.0,26589800.0,-6816175.0,17431179.0,278731568.0,109700236.0,7368133.0,0.0,0.0,213869017.0,10361064.0,2073271.0,1247048.0,855911.0,990938.0,16530474.0,31888381.0,Dec
270421,이수건설(주),17044,2012,572846331.0,367004231.0,205842099.0,250125840.0,293650018.0,233910732.0,121293400.0,37347513.0,23500000.0,309009345.0,1210944.0,103119.0,6535719.0,0.0,529672.0,60000000.0,-28311928.0,18601399.0,271427463.0,125301251.0,628152.0,0.0,0.0,202782585.0,16215108.0,3275558.0,957724.0,1147126.0,1071938.0,8070204.0,23396046.0,Dec
270422,이수건설(주),17044,2013,518875599.0,329563686.0,189311913.0,223781881.0,221625288.0,211512486.0,96058391.0,1333333.0,81000000.0,255746044.0,-67825630.0,127648.0,13956462.0,0.0,431609.0,24891528.0,-22031014.0,-28805812.0,249020677.0,111398224.0,489852.0,0.0,0.0,183033586.0,12269395.0,-67942614.0,833014.0,943239.0,1046713.0,5413193.0,44549995.0,Dec
270425,이수건설(주),17044,2016,504458529.0,352348803.0,152109726.0,288007927.0,289945379.0,254248823.0,69887323.0,17816667.0,28916667.0,601671928.0,1031602.0,122347.0,18250010.0,0.0,1562083.0,19936186.0,40246067.0,34802607.0,550185132.0,103062589.0,3127765.0,641917.0,0.0,216196426.0,33759104.0,1159712.0,1044785.0,653263.0,847309.0,14295938.0,47938833.0,Dec
241665,이지스일호주식회사,73058,2015,630320683.0,312471779.0,317848904.0,29863510.0,74097.0,29863510.0,0.0,312397682.0,0.0,0.0,-11983668.0,0.0,0.0,0.0,2840.0,0.0,-12040330.0,-377304.0,0.0,600457173.0,0.0,0.0,0.0,0.0,0.0,-11983668.0,0.0,0.0,0.0,2840.0,11609203.0,Dec
227072,인천국제공항공사,17121,2001,6372948232.0,3976787215.0,2396161017.0,235203997.0,924963181.0,233824330.0,60000000.0,529800000.0,2394940000.0,376727243.0,-140628146.0,0.0,0.0,0.0,956086.0,749881393.0,283735604.0,35894418.0,297484353.0,48455863.0,5981244210.0,107012752.0,0.0,15317394.0,1379666.0,-146431301.0,0.0,0.0,0.0,11841537.0,194167255.0,Dec
227073,인천국제공항공사,17121,2002,6173528663.0,3846735859.0,2326792804.0,143899306.0,613691510.0,142225286.0,179903000.0,473000000.0,2620287000.0,554112500.0,-103236408.0,6603095.0,1367704.0,0.0,717134.0,350226688.0,72334185.0,148132102.0,355809511.0,43619466.0,5849043966.0,132219563.0,0.0,37532366.0,1674020.0,-103236408.0,8540738.0,919357.0,657031.0,3401943.0,254770453.0,Dec
227074,인천국제공항공사,17121,2003,6091857992.0,3696129351.0,2395728641.0,81014333.0,846128680.0,79099295.0,116172000.0,0.0,2711960000.0,592908853.0,-29521329.0,6342698.0,0.0,0.0,744119.0,604811358.0,162726403.0,177541113.0,365285832.0,50049461.0,5848659730.0,107158127.0,0.0,43759000.0,1915038.0,-29521329.0,10345559.0,1055892.0,643757.0,6693806.0,213756247.0,Dec
227075,인천국제공항공사,17121,2004,6270247369.0,3563201387.0,2707045983.0,84846633.0,840985058.0,83381452.0,140000000.0,0.0,2574421255.0,705117459.0,149532564.0,5713654.0,689896.0,0.0,597443.0,550645827.0,326031680.0,275889050.0,375098646.0,55823740.0,6006558794.0,82325560.0,0.0,51428937.0,1465181.0,114060798.0,11026681.0,992679.0,256135.0,23330575.0,185158827.0,Dec
227076,인천국제공항공사,17121,2005,6685567607.0,3609536202.0,3076031405.0,119679154.0,1315408694.0,118011169.0,173570000.0,486085.0,2120263668.0,792549056.0,123893451.0,3834292.0,811225.0,0.0,999348.0,950478193.0,368115334.0,343792479.0,391889947.0,53434159.0,6449432689.0,57804261.0,0.0,60456041.0,1667985.0,175550990.0,9855605.0,1002279.0,691201.0,41528887.0,209770376.0,Dec
227077,인천국제공항공사,17121,2006,7358139696.0,3834957824.0,3523181873.0,114534412.0,1478492020.0,112522260.0,490272456.0,206408154.0,1937303576.0,875256166.0,145127738.0,3399798.0,3488261.0,0.0,971050.0,613179068.0,512425193.0,406405709.0,407687314.0,47736305.0,7156086776.0,37589983.0,0.0,72557699.0,2012152.0,202013257.0,9623002.0,906847.0,402800.0,31188551.0,235581003.0,Dec
227078,인천국제공항공사,17121,2007,7867527566.0,3940228382.0,3927299184.0,112773634.0,1081671114.0,110609081.0,230544000.0,834274121.0,1445221181.0,971366607.0,207083921.0,3779073.0,820223.0,0.0,1547270.0,529925596.0,689464448.0,460623690.0,436913437.0,58537841.0,7668068307.0,28112854.0,0.0,85736146.0,2164553.0,286267531.0,12238909.0,2139463.0,891911.0,32454846.0,206811005.0,Dec
160585,인천글로벌캠퍼스주식회사,59501,2012,763213964.0,790812797.0,-27598833.0,606423224.0,262240454.0,128732901.0,0.0,146100000.0,0.0,262432076.0,-18869462.0,40307.0,0.0,0.0,328903.0,0.0,-53953487.0,-11036333.0,221825748.0,0.0,156699745.0,24057.0,0.0,53328496.0,477690323.0,-18869462.0,7896252.0,92332.0,126086.0,328903.0,8162032.0,Dec
160586,인천글로벌캠퍼스주식회사,59501,2013,810919505.0,831310484.0,-20390979.0,648673440.0,441326612.0,509783481.0,0.0,0.0,0.0,634285635.0,7207853.0,28269.0,0.0,0.0,2565025.0,0.0,296303069.0,7982819.0,575033665.0,0.0,162240791.0,5274.0,0.0,290004138.0,138889959.0,4657249.0,3267981.0,105510.0,61140.0,2827378.0,6152949.0,Dec
160587,인천글로벌캠퍼스주식회사,59501,2014,627377089.0,657917595.0,-30540506.0,460907840.0,242215405.0,305797788.0,0.0,0.0,0.0,30069623.0,-10149527.0,23716.0,2621163.0,0.0,2519973.0,0.0,-15469190.0,-24194682.0,29793440.0,0.0,166468539.0,709.0,0.0,84529972.0,155110052.0,-10645100.0,1509007.0,119837.0,62490.0,16174515.0,2624934.0,Dec
270763,인천김포고속도로(주),52146,2015,752482886.0,562024741.0,190458145.0,30951796.0,138905263.0,30951796.0,0.0,423100000.0,0.0,0.0,-1512079.0,27446.0,0.0,0.0,46704.0,0.0,-22337933.0,-1562004.0,0.0,0.0,721071189.0,0.0,0.0,0.0,0.0,-1512079.0,18558.0,50118.0,48372.0,49924.0,0.0,Dec
270764,인천김포고속도로(주),52146,2016,1068594570.0,857344067.0,211250503.0,50690967.0,197982991.0,50690967.0,0.0,659200000.0,0.0,0.0,-2085347.0,15627.0,0.0,0.0,42070.0,0.0,17989366.0,-2118647.0,0.0,0.0,1017903603.0,0.0,0.0,0.0,0.0,-2085347.0,21570.0,254522.0,55262.0,43200.0,9900.0,Dec
270765,인천김포고속도로(주),52146,2017,1098938487.0,922546207.0,176392280.0,22586505.0,38366318.0,22586505.0,0.0,884142000.0,0.0,26320880.0,-56723415.0,415581.0,0.0,0.0,54921.0,0.0,930828.0,-12540451.0,35187550.0,0.0,604941.0,1075747041.0,0.0,1109398.0,0.0,-56723415.0,16063.0,234803.0,10446.0,67602.0,44250565.0,Dec
227094,인천대교(주),41675,2007,554053583.0,467392228.0,86661355.0,19733011.0,117809820.0,19733011.0,0.0,349363471.0,0.0,0.0,-4354117.0,68016.0,0.0,0.0,0.0,0.0,-3327788.0,-4398367.0,0.0,333941.0,531664399.0,47314.0,0.0,0.0,0.0,-4354117.0,1742.0,90156.0,560576.0,62281.0,18030.0,Dec
227095,인천대교(주),41675,2008,712343073.0,602424144.0,109918929.0,22930701.0,144089081.0,22930701.0,0.0,458009611.0,0.0,0.0,-3994219.0,55571.0,0.0,0.0,0.0,0.0,-2291378.0,-4034965.0,0.0,0.0,687041188.0,48417.0,0.0,0.0,0.0,-3994219.0,1635.0,163701.0,570608.0,57600.0,16854.0,Dec
227096,인천대교(주),41675,2009,830468775.0,704244072.0,126224703.0,27257883.0,33551113.0,27192243.0,0.0,670335746.0,0.0,9165999.0,-18625785.0,433939.0,0.0,0.0,33338.0,1091800.0,-11924511.0,-7183662.0,0.0,0.0,1931074.0,798979914.0,0.0,354095.0,65640.0,-18625785.0,6834.0,198749.0,522926.0,92279.0,11534401.0,Dec
227097,인천대교(주),41675,2010,818883742.0,740222070.0,78661672.0,43122766.0,51376629.0,42942587.0,0.0,688590200.0,0.0,51729243.0,-50572393.0,1252708.0,0.0,0.0,453059.0,18143000.0,-6842014.0,8855073.0,0.0,0.0,2545449.0,772216907.0,0.0,2488069.0,180179.0,-50572393.0,17737.0,261891.0,66358.0,473828.0,59901293.0,Dec
227098,인천대교(주),41675,2011,793072510.0,752745070.0,40327440.0,45081632.0,81257974.0,44698309.0,10518000.0,671121400.0,0.0,59750783.0,-38334232.0,1221742.0,0.0,0.0,704972.0,17468800.0,8306954.0,15422518.0,0.0,0.0,1662358.0,745329900.0,0.0,3542842.0,383323.0,-38334232.0,24870.0,309102.0,31529.0,742439.0,54499189.0,Dec
227099,인천대교(주),41675,2012,764169107.0,753497157.0,10671950.0,43554924.0,103691658.0,43351100.0,12413000.0,649285400.0,0.0,68710904.0,-29547261.0,761958.0,0.0,0.0,758473.0,21836000.0,19259806.0,24915046.0,0.0,0.0,1058115.0,718572377.0,0.0,4033831.0,203824.0,-29547261.0,19368.0,238195.0,34321.0,795513.0,55257820.0,Dec
227100,인천대교(주),41675,2013,738490888.0,741751694.0,-3260806.0,45163662.0,116437460.0,44599396.0,7912409.0,624610720.0,0.0,77311382.0,-13932755.0,544973.0,0.0,0.0,633437.0,24674680.0,25076766.0,33632451.0,0.0,0.0,1027938.0,691794597.0,0.0,5455994.0,564266.0,-13932755.0,19167.0,261816.0,34438.0,678174.0,48243381.0,Dec
227101,인천대교(주),41675,2014,726067557.0,737800314.0,-11732758.0,60041468.0,137039877.0,59461088.0,16836909.0,599936040.0,0.0,83587830.0,-8471952.0,621350.0,0.0,0.0,572496.0,24674680.0,19148700.0,38226818.0,0.0,0.0,659629.0,664864768.0,0.0,6313951.0,580380.0,-8471952.0,27714.0,271580.0,40347.0,611804.0,47310574.0,Dec
227102,인천대교(주),41675,2015,696334349.0,708925964.0,-12591614.0,57461097.0,135668483.0,56972898.0,11036909.0,572641040.0,0.0,87229356.0,-858857.0,387582.0,0.0,0.0,439788.0,27295000.0,31120403.0,41108172.0,0.0,0.0,389979.0,637997777.0,0.0,6672803.0,488198.0,-858857.0,27079.0,298686.0,50183.0,480323.0,42447352.0,Dec
227103,인천대교(주),41675,2016,662014232.0,656498064.0,5516169.0,50267818.0,116159545.0,49864719.0,0.0,539887040.0,0.0,100052392.0,18107783.0,222022.0,0.0,0.0,378557.0,32754000.0,41159821.0,55589723.0,0.0,0.0,276980.0,611120434.0,0.0,7761883.0,403100.0,18933541.0,32783.0,427341.0,41390.0,418402.0,37074584.0,Dec
227104,인천대교(주),41675,2017,646689108.0,755268293.0,-108579186.0,60954080.0,42725072.0,60638697.0,0.0,712400000.0,0.0,92897694.0,-9210122.0,337463.0,0.0,0.0,290180.0,29400000.0,-52961411.0,48187944.0,0.0,0.0,722107.0,584663921.0,0.0,8167824.0,315384.0,-9180977.0,34079.0,165718.0,111284.0,318753.0,57687675.0,Dec
160589,인천도시공사,57988,2009,6311572518.0,4460874442.0,1850698076.0,4132468805.0,1752936714.0,661877438.0,100000000.0,211050351.0,2220000000.0,512332841.0,36036823.0,225807.0,0.0,0.0,16196575.0,729130700.0,-867967023.0,39318272.0,447858820.0,54717319.0,1807009320.0,110868.0,0.0,43839347.0,3470591368.0,42761815.0,606291.0,706517.0,57136.0,38067986.0,34624443.0,Dec
160590,인천도시공사,57988,2010,7576749760.0,5635171577.0,1941578183.0,5693516782.0,1119461988.0,372024706.0,70000000.0,773082851.0,2810000000.0,423578756.0,19614565.0,202099.0,0.0,0.0,7971801.0,320907700.0,-1682942666.0,33622762.0,376634629.0,54350651.0,1438020765.0,76750.0,0.0,17534.0,5321492077.0,31391450.0,260864.0,685764.0,164463.0,37625120.0,39856432.0,Dec
160591,인천도시공사,57988,2011,9623314451.0,7364509930.0,2258804521.0,7493118296.0,1892981922.0,870149638.0,0.0,1749930604.0,2801720000.0,362418991.0,-36105418.0,481666.0,0.0,0.0,7448254.0,1020301150.0,-1453332696.0,5027567.0,343903937.0,64088867.0,1614997573.0,164244.0,0.0,157647273.0,6622968659.0,-52334779.0,403653.0,25744.0,155106.0,12864545.0,70226892.0,Dec
160592,인천도시공사,57988,2012,10151989342.0,7927182501.0,2224806841.0,7879111545.0,3957632782.0,963063318.0,0.0,1058412323.0,2727480000.0,449310574.0,-33282865.0,560867.0,0.0,0.0,14997136.0,2681351800.0,-88372595.0,40185216.0,384191070.0,37776354.0,1588436314.0,337200.0,0.0,146027309.0,6916048227.0,-38887675.0,3405883.0,678324.0,130062.0,23101907.0,102174798.0,Dec
160593,인천도시공사,57988,2013,10384614628.0,7818767772.0,2565846856.0,7460799305.0,4118380735.0,389535621.0,0.0,620215173.0,2880240000.0,654691528.0,-240851654.0,532807.0,0.0,0.0,25245672.0,3087940900.0,-301461976.0,-5145876.0,613335602.0,214428219.0,2194803180.0,238663.0,0.0,307336699.0,7071263684.0,-218108712.0,3839047.0,966363.0,118179.0,33937410.0,246900246.0,Dec
