회사명,거래소코드,회계년도,[제조]   이자비용
(주)냉장인터불고,015591,2006/12,924591
(주)냉장인터불고,015591,2007/12,921060
(주)냉장인터불고,015591,2008/12,925612
(주)냉장인터불고,015591,2009/12,899738
(주)냉장인터불고,015591,2010/12,785834
(주)냉장인터불고,015591,2011/12,670747
(주)냉장인터불고,015591,2012/12,551448
(주)냉장인터불고,015591,2013/12,484723
(주)냉장인터불고,015591,2014/12,393374
(주)냉장인터불고,015591,2015/12,1165008
(주)냉장인터불고,015591,2016/12,1451964
(주)냉장인터불고,015591,2017/12,2307588
(주)네오캠퍼스이십일,053472,2007/12,226467
(주)네오캠퍼스이십일,053472,2008/12,873554
(주)녹산,038910,2002/12,56572
(주)녹산,038910,2003/12,0
(주)녹산,038910,2004/12,316
(주)녹산,038910,2005/12,592
(주)녹산,038910,2006/12,326
(주)녹산,038910,2007/12,0
(주)녹산,038910,2008/12,0
(주)녹산,038910,2009/12,0
(주)녹산,038910,2010/12,0
(주)녹산,038910,2011/12,12915
(주)녹산,038910,2012/12,36013
(주)녹산,038910,2013/12,13017
(주)녹산,038910,2014/12,4722
(주)녹산,038910,2015/12,4140
(주)녹산,038910,2016/12,3340
(주)녹산,038910,2017/12,3802
(주)논현현대식자재,081015,2016/12,194064
(주)논현현대식자재,081015,2017/12,143094
(주)농협대전유통,022767,2001/12,2671
(주)농협대전유통,022767,2002/12,416192
(주)농협대전유통,022767,2003/12,499397
(주)농협대전유통,022767,2004/12,537603
(주)농협대전유통,022767,2005/12,466878
(주)농협대전유통,022767,2006/12,352227
(주)농협대전유통,022767,2007/12,344246
(주)농협대전유통,022767,2008/12,277452
(주)농협대전유통,022767,2009/12,232290
(주)농협대전유통,022767,2010/12,208216
(주)농협대전유통,022767,2011/12,177417
(주)농협대전유통,022767,2012/12,141233
(주)농협대전유통,022767,2013/12,56364
(주)농협대전유통,022767,2014/12,13698
(주)농협대전유통,022767,2015/12,4361
(주)농협대전유통,022767,2016/12,2248
(주)농협대전유통,022767,2017/12,324
(주)농협물류,044998,2006/12,0
(주)농협물류,044998,2007/12,0
(주)농협물류,044998,2008/12,0
(주)농협물류,044998,2009/12,0
(주)농협물류,044998,2010/12,354292
(주)농협물류,044998,2011/12,361541
(주)농협물류,044998,2012/12,274716
(주)농협물류,044998,2013/12,250351
(주)농협물류,044998,2014/12,104400
(주)농협물류,044998,2015/12,44610
(주)농협물류,044998,2016/12,297965
(주)농협물류,044998,2017/12,578352
(주)농협부산경남유통,022373,2001/12,81309
(주)농협부산경남유통,022373,2002/12,25000
(주)농협부산경남유통,022373,2003/12,24490
(주)농협부산경남유통,022373,2004/12,21873
(주)농협부산경남유통,022373,2005/12,0
(주)농협부산경남유통,022373,2006/12,0
